"010503088802304057","synthesized11","010503088802304003","010403088800404065","010503088802304075","010503088802304130","synthesized27","010203088801001032","010103088801804051","synthesized21","synthesized3","010103088801804145","010503088802304112","010303088800605040","synthesized7","010503088802304021","synthesized8","synthesized20","010403088800404106","010203088801001145","010503088801501062","010403088800404040","010503088802304166","synthesized13","synthesized19","010503088801501372","synthesized17","synthesized18","010503088802304053","synthesized29","010303088800605014","010403088800404002","synthesized12","010203088801001095","010503088801501236","010303088800605119","010103088801804085","010503088802304039","010103088801804130","010103088801804100","synthesized5","010203088801001111","010303088800605066","010203088801001152","010503088802304094","synthesized32","010303088800605002","synthesized4","010303088800605131","010303088800605036","010103088801804019","010403088800404093","010403088800404027","synthesized15","010203088801001062","010303088800605052","010303088800605107","synthesized16","synthesized24","010503088801501114","010503088801501572","010303088800605078","synthesized31","010503088801501183","010303088800605027","010503088801501503","010403088800404014","synthesized10","010103088801804004","010403088800404074","synthesized22","010503088802304148","010203088801001017","010203088801001047","010203088801001097","010103088801804069","010403088800404118","010503088801501306","010103088801804049","synthesized14","synthesized6","010203088801001128","010203088801001080","synthesized25","synthesized23","010203088801001002","010403088800404053","synthesized30","synthesized1","010403088800404079","010503088802304015","010303088800605100","synthesized28","010503088801501011","010403088800404143","synthesized9","010103088801804034","010103088801804115","synthesized26","synthesized2"
496292.806823895,71187.0934076559,210346.579389538,72845.5464118697,196077.785152578,336629.388941284,90479.1639102702,101604.222653194,200470.220351494,41933.5545768906,86054.2848933483,1127868.12012265,144928.18085086,248895.970194463,417660.8751843,16455.8489355626,852179.725655452,20747.5984233917,118345.522814409,346821.231492954,312058.979272195,189751.753385636,80262.8404496378,88177.2494690271,70716.7425860923,111457.04752984,106305.161081844,106761.004894178,116337.600009818,65570.7892956673,632291.597049516,224100.220201614,310917.020373946,89727.7478826705,24334.3842750026,165332.21488198,102076.175090462,66740.2669876688,1040985.32757138,19554.3465130731,336043.402107001,86764.4353528339,23268.040380514,18294.5648418955,574730.306931601,282217.679094227,0,477051.506878068,109256.486478853,38076.5780538918,30821.1673937901,38431.6655512458,630937.265903239,38994.8917597413,35125.7956118324,86647.4202070878,120246.236217399,48835.2592724712,21884.834821052,66841.6764281018,9645.30285705751,14617.0693004315,100852.91632876,1133051.70281844,33835.4100427956,72658.7480609218,60239.7316284019,82050.2418906194,57671.2480043503,108379.528991577,108879.891966457,1037270.77384336,18412.0747140512,28162.9520906225,112052.244408715,77487.8894944358,72916.8432269312,28070.3701510498,69295.9959456492,49298.2729775856,445617.487107142,22037.4144239133,39992.5493153109,93905.6288570508,56734.2253842288,45674.0289106044,151074.871754352,61086.9363327325,48779.9711178521,58164.6296997665,74307.4457363154,50168.6045976493,112131.630012325,204323.007971519,26954.4790465364,348275.687296145,33609.9376912479,2132869.56524961,311371.876404282,9383.8830086869
226425.634841129,547101.691782382,282816.946007647,533998.286274317,287601.348678821,164091.367261954,387819.191756361,575631.840114205,278592.663421668,451841.292328446,561075.050772817,668247.636511605,363673.923109967,270171.616416304,163820.261061089,486877.403973062,427595.917281255,497793.042253231,373060.027967334,143996.743137498,265489.350823297,304006.401749608,445579.527912486,424090.927075194,546658.12691684,584858.47386404,580034.194654959,580460.804659591,377397.418147142,529009.232641333,283675.905057676,267459.088109238,217760.066828868,564507.476103138,501355.100013932,314672.668759581,573820.831410133,530131.005652359,608343.887398106,460094.46088429,212933.720570587,559598.010047771,462447.489369706,491878.769129125,206569.456237392,273794.11065061,477051.506878068,0,582796.242991068,515092.218551065,507421.563042005,512451.405623587,241801.616030444,469898.246974651,483800.159066546,561630.683252526,383603.59730536,517234.453429431,490136.33695074,538304.921436613,480514.44398709,471482.201889784,572793.710393146,693985.962505708,510683.418945284,543942.919662745,434916.059678421,555220.268197898,421292.006029387,581975.514815625,582443.784771547,607773.501262688,488463.100844861,505084.873379464,585412.855525679,460964.823686516,544181.533180976,457864.897744402,540826.778676433,431458.923896842,135262.294627162,456667.663224225,438266.940387113,405593.565492358,491477.29288109,516089.100466497,358817.479861896,434159.347328764,525719.473727299,533085.638199193,545463.865417626,525754.493819627,390338.611697762,293609.091810044,456963.751351364,209260.915566627,452467.613038206,1696630.85079911,212337.001878763,479765.677560248
581064.579276568,38889.5482342546,307633.327649042,53194.6248580687,297216.059504063,435922.26598434,199299.830840394,7778.41724835883,308660.870883854,145638.744895922,23613.3083799455,1225414.25606788,251571.885538705,339592.503141215,510271.89215381,96819.0048929737,944103.210767881,89624.4496129906,213185.920130393,448357.048205779,394297.075045297,286090.298560901,147873.200968186,167032.617005865,39375.8771887314,2349.86063663908,2994.06982562326,2531.22764298848,209641.113105885,55924.7681520344,718229.039154042,322418.648870759,419871.902899809,19882.3094215708,85827.8130044816,274044.288883142,10768.0173520412,54973.9216965709,1132457.79083749,128363.538202034,444706.178357619,23226.4022806637,129223.468819148,99177.6940433744,666079.992667992,366083.297438223,109256.486478853,582796.242991068,0,74205.075123185,82736.291751066,71353.307673715,722478.9354622,113908.618722194,99557.7728277962,23052.6287521928,226655.614773156,65599.2679700962,93046.2349216196,44507.7185242613,108946.179766123,119060.097393168,11180.5380922156,1225304.12440687,79106.3950984884,38913.6152485477,165258.449408814,27654.5179024864,161786.619769852,889.972353160931,385.505239998627,1128089.69346031,103967.807694219,81723.928946349,2833.85895920968,134437.467070632,38680.9761960358,134390.283418852,41976.8604781613,158418.243183892,540929.801537064,127355.781343185,149214.849121671,199932.904231127,97028.7654657158,66753.5033563072,257765.711693179,166139.368914599,62425.5716234839,51095.9989543897,37428.4843333071,59125.4896648571,218434.51664865,313409.331998241,134219.015419788,438151.245830665,140338.591853525,2220812.9457488,404912.684493525,109629.665156723
531245.409292742,35319.5395625241,247393.976676783,52471.3824810357,233766.928784004,374228.658479284,128047.913489893,66440.7781584704,238171.742450158,71441.0204426943,50592.4602296495,1165462.13711331,177370.533988359,284631.409860068,454189.961343651,32135.2777289194,888853.635608941,17355.9858583951,154247.120961587,384704.726310042,345943.437856351,226529.150181801,104712.831941836,117803.453328172,34833.3746589956,76434.3461686735,71211.8740091269,71674.3335912441,151774.500259481,45481.381585728,667656.474145217,261380.425271734,346134.326573855,54352.278511192,14018.15596774,202800.842159962,68656.2683619785,46288.171188515,1077628.87068407,55650.5281053223,370755.593060775,53425.8389719367,55383.8917654743,25070.5448596341,611163.685730281,316395.172115579,38076.5780538918,515092.218551065,74205.075123185,0,8542.0244405704,17453.3127571303,667444.40098898,61336.5346255844,48826.6175939672,51200.4211689284,152455.906978439,30630.8225182277,31917.2563504871,37580.468245307,35424.3254546651,45341.0528047126,67354.7096913902,1169849.49062836,4901.8650567757,42524.5534513959,91055.3789567219,48754.6669022937,95301.435085656,73315.9254712502,73823.2623224682,1073796.16202579,29785.8648267712,10973.275465787,77038.4363769533,96906.0337151038,42761.9545696979,60514.4716097752,39462.8338060911,85530.6077828662,482677.05680171,59328.6769271036,77299.9882928605,125730.102239076,63260.4010477894,26372.6396753039,183563.21111219,91940.8118153495,11798.6085811153,25414.5106425066,44047.6784977146,17785.2550023788,144233.212296803,239913.387644151,60580.3204145518,384116.155855602,66445.3938254848,2169002.06670869,347917.182540693,36151.296096808
525884.653653195,43847.4888263297,240966.171071525,58742.77897691,226889.391961808,367430.205070122,120080.516986531,74969.2825645941,230213.355966828,62904.3336605092,59125.1838807602,1158672.8436696,168836.155682115,278882.574685035,448078.068828578,27915.3562483039,882677.655197269,10861.6190702648,148350.064591753,377632.13332622,340977.752228801,220250.250784699,102061.552666875,113889.733992169,43361.3369371025,84969.1341321986,79742.9426381251,80205.438917761,146068.835319866,51507.4666428419,662125.774754082,254807.801797607,337666.993475025,62876.2166209473,8802.99258861998,194747.574384392,77126.5426298824,52412.2032447918,1071472.91876084,47578.4444672447,362256.387694964,61863.9452008056,46973.811859069,16567.7627824955,605111.49371848,311306.93004584,30821.1673937901,507421.563042005,82736.291751066,8542.0244405704,0,21440.6042738223,661355.153319728,58385.2010028025,47171.8911526175,59739.2427494653,143920.606798952,35461.2285597762,29081.8656483053,45315.3269055706,27209.7663727572,36998.0054818421,75830.775199663,1163605.61275741,3650.86752068736,50481.8859845499,82522.1831993517,57166.8266825001,88442.8120576425,81847.0931118467,82354.461340612,1067705.51902701,21244.2967412634,8508.04017865379,85569.7510486286,95382.2910471283,50725.5082547891,52072.9111620616,47318.5635117681,77307.3119029816,476262.031434691,52588.4979293287,69337.6638476471,117196.664185517,63916.2475523036,31133.2367357741,175029.589718546,83404.6965857113,20313.28063854,33548.6803827864,52036.8140446084,25617.1681595787,135698.741955,231489.10646082,52205.7475586324,378340.303556259,57993.3421170454,2163126.83810468,341786.088438277,27944.2411393399
521540.973969367,34770.9156384541,240729.638839147,37992.4153265921,228526.852331947,368435.904787877,127954.414266701,63827.8340881007,237384.223239436,78097.6419098593,48720.6421096757,1159315.79249617,182981.504247639,276086.271041559,446335.804646101,25616.2341666569,880985.264108396,21402.2470838369,146588.770385809,379816.330624331,335557.09231591,219512.346888092,91272.2759334546,106257.450261157,34345.6506954102,73529.2202868065,68447.2026823597,68895.7193496581,143652.643928632,30605.345798081,658270.351322328,255095.790386436,349304.429240405,52253.6116536918,18112.3578274397,202692.50858124,63764.6490449024,31591.3504628224,1069675.67967031,57906.8182169453,374464.120759666,48543.9105098869,60188.1134894553,33299.4071246354,603057.732091079,306306.136768721,38431.6655512458,512451.405623587,71353.307673715,17453.3127571303,21440.6042738223,0,659411.86900785,49312.9161175829,35365.8087488157,49308.539325615,158186.210207515,14066.4731003734,22518.5984304935,28463.5651539365,40152.514631698,50123.5986283205,62556.9190967962,1162116.49889657,19393.6334294242,34251.1695666227,97352.8191404904,43858.475270055,91167.371576699,70489.2610306984,70982.1856953741,1065672.20841517,38451.2317707061,14596.224141348,74110.5710786757,82068.718834556,34509.2632486778,65309.4469160371,30873.6768321406,87700.7053901615,475626.122191622,56104.4243463462,78102.8920601896,131644.903839759,46696.2911156498,9766.71839178421,189150.449267013,98219.5662961775,18130.1710696978,20637.2774699473,35888.7543798076,13691.0041033235,150020.422929592,242680.01477845,64669.3588809902,375483.996914095,71161.4708436957,2160259.83859806,340229.167360047,40721.661765562
152042.910925632,693189.643962006,420888.811323848,669497.60920666,437658.210819316,300278.350672487,552807.68715389,716554.666287128,458753.959933044,618257.966459885,704585.934650148,509706.810255085,554305.930227269,383401.665884883,213279.183079462,635754.70169133,221651.126869892,650622.409962031,513222.589656585,297720.209570374,331461.252018271,441198.427433521,574669.28490978,555591.310678169,692829.394784013,724187.651686791,720192.216436288,720545.195775063,515875.406020817,666611.399159189,59443.2455305951,407817.032646721,443867.194568248,707400.446897911,653567.167943539,491753.407075729,712181.02985688,667528.991159062,410264.217331945,618237.690110602,445721.093611467,700451.592413765,623202.136312576,648430.43427733,56402.4300490486,357681.003582075,630937.265903239,241801.616030444,722478.9354622,667444.40098898,661355.153319728,659411.86900785,0,610897.988435546,625455.597382316,705039.815612478,568220.306010939,659599.14231636,637359.31148843,680054.828390726,637189.404654198,630170.939744537,711447.802879549,502860.253284232,663940.373429561,684899.849437146,605526.101191579,696861.123188472,573585.498122607,721799.106041259,722186.949319473,406353.685148174,646446.326180809,656523.421028173,724648.253222086,588563.203182952,685094.857912929,619689.098640974,682356.865358494,594477.375775153,187625.572001507,608917.617373007,597829.792713359,583957.238371269,625456.267501954,659893.100327395,550967.70330791,604962.462784396,675934.212573832,678840.25774683,686144.096470854,673048.349607046,573021.350453012,491184.118043572,618017.492917567,284341.728364169,615432.70966537,1502262.88718205,319572.145912891,636476.039980352
472342.851678069,82301.7945876667,193837.126624897,64260.1064400872,183439.511593159,322066.866134426,95794.0520715316,107214.878273585,199719.634643545,72783.631654887,94068.9189847222,1112108.62302307,162364.536622743,227496.887466415,398024.370616736,30752.6581174525,832526.413241136,48333.9636805514,99350.1982548527,334475.451231081,286265.394929267,172357.075789204,43688.9063960864,56976.522695183,81946.2720455056,115855.626854107,111312.081221427,111711.963588178,95956.5577027125,59114.8481551604,609144.400927008,208555.165911529,318810.789471739,97110.4288306382,49597.441372207,167133.293431518,104396.751190412,60238.3470929797,1021143.47402885,48285.4886316124,345027.261931729,90946.2638419117,56183.093274227,54134.7319901188,554516.790366181,257059.747452765,38994.8917597413,469898.246974651,113908.618722194,61336.5346255844,58385.2010028025,49312.9161175829,610897.988435546,0,14599.0842246171,94556.9695272257,139245.741974855,48927.9789918613,29513.2535819327,69860.3250343327,48571.649695725,51515.6820647021,103435.183995085,1113707.79326887,59509.2104023204,75140.2321615812,86629.8347767929,86930.3024324443,53125.7987789395,113135.249522463,113576.305215536,1017045.44089969,56235.8381730333,50892.1474209329,116384.020958468,38659.431353181,75360.4271134562,59094.2335887388,72295.1662375623,67135.2567090052,427896.267206713,32056.3086699857,56163.676293432,115280.473199396,26609.5771241558,48998.2508734609,168190.44998437,87307.9354543478,67004.6402704984,67982.8397755848,76551.3067510614,62633.0943179021,131783.578456796,212742.747237142,56803.7306348969,326747.281996544,62520.7159781829,2111304.87230781,292139.632283085,48359.3314322362
486710.415177867,67779.0449424283,208340.893961964,51057.6357726992,197681.906281482,336534.10593827,106494.431838631,92783.2090251831,212406.501041719,74457.5759234116,79508.3877176358,1126667.62261539,170339.920070547,242057.430919659,412598.982298244,21781.3812817048,847087.276103103,38195.587685652,113854.937870641,348809.366547062,300521.311233404,186882.547143691,56145.1998287761,71082.9169657321,67428.8284268147,101524.847256444,96927.7524756609,97332.7317657647,110510.159738524,45392.5305427017,623555.103450164,223025.265171758,329919.841744348,82581.0668223817,38610.9147115201,179216.707680816,90183.8359264418,46565.2242987345,1035695.94927156,49663.8844657578,355903.678882879,76512.8575300381,56342.6506544401,46438.6253075346,569072.813027177,271394.424163389,35125.7956118324,483800.159066546,99557.7728277962,48826.6175939672,47171.8911526175,35365.8087488157,625455.597382316,14599.0842246171,0,79989.5590562174,146550.678662502,34374.0187554432,18472.0627334779,55358.6650614875,43776.3753453608,49399.3193544323,89190.1812850158,1128271.55141419,47692.9237767786,60710.1489247421,90531.7310427611,72452.2842853709,64947.3362680642,98774.3618377266,99221.1538727857,1031587.18447458,49622.7609544096,39064.4242663644,102065.791849142,48279.9262464588,60934.3080540371,60250.0349467284,57831.6134633511,73532.7985857418,442473.552742563,37097.0301948701,62528.7801245237,121527.35179284,21726.3970898998,34447.0752285702,176299.990676663,91296.5458774805,53337.8810236928,53497.0502985355,62156.5910528979,48401.5717071056,138802.769399786,223507.633967921,58347.9559489696,341283.238674168,64716.2980685271,2125776.1120554,306721.04926685,43792.4654407645
565046.089900773,15950.2481132985,288260.651497674,40352.5174051576,276971.256128508,416357.832039824,176954.468442234,15345.5329100109,286608.64515054,122641.15150496,1254.37815430361,1206656.6368564,228567.9605482,321726.841392576,492371.219095715,74906.3306358459,926689.953468609,66773.4240180653,193793.941135858,428256.592725019,378413.212249211,266839.755263574,131569.552400351,149584.534464164,16434.7670287214,25249.7246107602,20066.213388898,20527.4540533421,190494.796250621,40268.8844435898,702100.045390637,302868.85647737,396991.164887718,3827.0146763828,62988.3301173616,251776.345984818,19100.169122638,39668.4518442359,1115217.54666331,105606.789096931,421770.586098301,8868.5741119615,106267.791226705,76205.7406813589,648643.448726289,349750.124532814,86647.4202070878,561630.683252526,23052.6287521928,51200.4211689284,59739.2427494653,49308.539325615,705039.815612478,94556.9695272257,79989.5590562174,0,203654.559921142,45632.1664119495,71507.3906510602,25021.5484511004,86026.832888267,96115.5102386814,17753.7824540487,1207895.17716114,56101.4864862997,20683.349692948,142252.416896784,9423.69555712471,140354.881701448,22165.2420455422,22671.5453737096,1111009.72473974,80981.4512110999,58887.3404562651,25881.0145176281,119186.892027992,20533.5422455124,111447.525525317,22883.0515035607,135670.965105176,522436.290333138,105377.024964359,126639.859052318,176926.786451127,80991.47442421,45961.2481932859,234759.532396269,143140.532714681,39446.3261617999,28735.5909555456,19805.6256032714,36526.2250940952,195430.990637694,290585.278264092,111320.165891348,420740.869200157,117394.662361461,2204612.25538507,386617.335926025,86722.12011682
450470.535280374,187766.0889429,164516.223154173,192749.68339901,141366.937032044,268164.497478358,55022.5116844165,218886.163058295,109921.479645115,81016.8759193302,203045.586861909,1048024.86702596,24918.753216821,212325.395702995,360158.117042581,135828.413047784,785205.545443976,137735.542342296,117702.606209593,271310.680091736,284057.996947599,152119.345637928,152049.732298076,140079.205225517,187279.834854492,228889.625359457,223662.241260134,224124.739051425,120915.085295302,185604.177112584,579930.348840445,172218.028193201,195740.778556302,206788.086599604,141485.662757112,76695.3587913731,220714.54372798,186784.498833879,973074.61470942,100791.766502058,219345.604849904,205349.115428807,98081.4179158162,127515.260649825,513773.38281875,254928.435114841,120246.236217399,383603.59730536,226655.614773156,152455.906978439,143920.606798952,158186.210207515,568220.306010939,139245.741974855,146550.678662502,203654.559921142,0,169058.33153906,140985.166072001,186552.400403107,118333.456930805,108234.019545413,219447.127170262,1063112.21052876,147554.40913129,192272.576828998,61403.1442117799,200605.303654108,92287.6931175208,225766.40377497,226273.774131783,970551.951257392,122689.0096723,145608.319085134,229489.10115172,161568.502160755,192529.709132523,92904.9693715232,188912.652758918,73058.7281905276,380817.570942466,109469.272888374,84029.3396803847,26734.1100836392,165636.768437622,165907.766322503,31117.7064380398,60516.2692099904,164230.054088718,176526.958782047,193910.319017103,168334.961475952,8229.86569174976,92513.5673249573,93533.8225821217,301351.997103287,87027.7989890972,2066839.75852541,259699.995425641,117699.541186881
520232.773398245,34156.3049876666,242683.358064373,24560.5379143024,231732.461197443,370840.298776688,135631.173056875,58612.9399975978,243962.487207291,90020.406602061,45142.3731479551,1161032.94059769,193693.751401744,276230.23292993,446834.839584782,33558.4782126173,881243.097295186,34648.1391438279,148201.76355869,382954.195885325,333782.525223941,221239.148435171,87442.6230506629,104463.249678418,33861.1056379184,67636.1167550162,62883.9403245556,63301.8182689124,144871.429407348,17122.8588694092,657190.999744656,257333.880553224,358272.260097325,48212.3897248623,31714.805500819,209869.72123446,56703.3906393522,18235.607582911,1069814.18402089,68274.1560498909,383736.953070596,42423.5100151149,71643.5094296554,46732.9899970545,603207.902160794,304883.110337918,48835.2592724712,517234.453429431,65599.2679700962,30630.8225182277,35461.2285597762,14066.4731003734,659599.14231636,48927.9789918613,34374.0187554432,45632.1664119495,169058.33153906,0,28853.0523872465,21135.7147848177,52285.9637150038,61864.6016261878,55620.0008911632,1162439.8164756,33222.4563879946,26708.7287086232,108890.283256023,38202.1693123798,96546.8933303135,64790.1231106876,65251.5657569897,1065656.79708826,51811.7096639767,28471.1614607443,68191.0722298456,76418.7467170322,26947.178435686,76662.0425377021,23656.8588588834,97286.1056045856,476816.17508515,63310.3441522734,87099.309602624,142740.141206105,38778.2413789094,4333.36985203773,199827.776951858,109747.85750738,27159.0726752633,20589.074517585,28244.1621662065,18699.0401853868,160956.446109925,251587.290606344,75723.8153001611,375351.3691097,82354.6581225438,2159576.62302154,341022.96818327,52780.3082743578
500140.546220707,57275.2922301086,218316.788780937,51781.4457401921,206008.695593474,345947.044022218,106897.490964637,85683.3748298833,215689.45584473,63775.9506451033,70939.7886980017,1136883.04606637,165464.271624414,254148.152855309,424213.783219885,5433.68732448319,858893.942407568,19769.6017711882,124313.434138724,357298.226112084,314502.939741031,197149.384890221,73092.1987548342,85932.3664095722,56853.9873695377,95177.1289143525,90201.2670077388,90640.2076871484,121495.315677559,44719.1588290524,636728.252430221,232638.104289088,329430.242383192,74384.2245329579,20357.3258302445,181329.069381513,84806.301517808,45905.7628634511,1047614.05212991,40427.9051912987,354911.122153631,69940.6006710519,45121.0705411415,28617.6001748757,581023.893072891,285074.759129122,21884.834821052,490136.33695074,93046.2349216196,31917.2563504871,29081.8656483053,22518.5984304935,637359.31148843,29513.2535819327,18472.0627334779,71507.3906510602,140985.166072001,28853.0523872465,0,48924.406513287,28402.2340503001,36294.1830314689,83664.9496398958,1139994.05666935,30029.9151084942,54740.2764034103,81802.2444109314,65393.7655169736,68862.041146384,92200.1261032898,92682.8101875765,1043662.21553906,32379.4964658745,21402.9422862516,95747.5964827945,66395.5692248484,54992.441970775,49792.5396677878,51448.2486976419,68667.8036323612,453315.87678643,34579.1273872882,58329.6893328665,114941.545773147,37870.9225752473,26603.6703220028,171569.329606269,82626.8486769152,38671.0348147982,43036.444980826,56343.5806333342,36157.796677445,132956.517615659,222744.779122657,48465.4781014884,353601.822300709,55148.7240074214,2138476.5298755,318046.06457504,28619.0970512812
540050.747475064,17612.416849564,263691.002925463,20423.2092443662,252859.934988249,391890.058607511,155713.517051056,37500.396217058,264578.299818305,106164.759615073,24600.8830133623,1181922.26331132,211369.951423538,296771.158577443,467433.513039797,53052.6866627092,901705.771305041,49060.6983510734,169202.901795133,404071.243461574,353438.138088399,242216.700403521,106624.214751966,124566.755089207,17563.0117735504,46557.6432450144,41771.8541790069,42192.2581136585,165807.362251139,17079.4798031345,677095.114772636,278379.595675869,377617.656645547,27414.6648779816,45423.9419779754,230236.058487993,35922.7742883205,16919.4378093023,1090221.18792022,86350.2699677341,402844.880181818,21301.8340281715,88486.434400883,60300.5924593759,623656.990623267,324744.383317695,66841.6764281018,538304.921436613,44507.7185242613,37580.468245307,45315.3269055706,28463.5651539365,680054.828390726,69860.3250343327,55358.6650614875,25021.5484511004,186552.400403107,21135.7147848177,48924.406513287,0,68303.7019278035,78360.0148561995,34765.4693664588,1182912.95942079,41982.4277046207,5864.49275816178,125552.024643916,17119.0387884574,117403.392788554,43691.4650930611,44156.821649499,1086003.28503475,65431.3396165412,41376.1718587363,47126.2652115408,94489.4523087371,6120.85778430083,93651.7570795093,2929.17415247539,116072.319452921,497613.548598963,83446.6487814125,106318.189967243,159962.41520068,56247.228032354,22374.9623285078,217541.492749805,126430.27209995,27718.4828852833,12889.4525950329,7568.74544860397,19839.7421804167,178372.639453811,270965.347645319,93081.0914623614,395745.334840409,99531.1318383949,2179598.71474859,361740.238763763,68914.7044654591
503424.859196988,70236.7947407373,216364.352587587,76791.1935661489,201357.754568801,341931.13628747,92953.4927230178,101204.680434161,203069.071649966,37960.3807199789,85423.3186797269,1133060.74065157,143196.026491161,255777.026134979,423949.800301725,23227.2162999685,858285.375582127,19430.4590974217,125397.283648345,351621.948985967,319691.754576063,196030.135403047,89841.5647535607,97255.346741857,69754.0313423652,111170.0988978,105962.001921475,106423.033431781,123646.805884216,69378.0389401581,639202.946286714,229871.657136333,310972.235588659,89158.7794947277,23214.6776221633,167557.655435928,102513.457431956,70499.0206679532,1047099.45696203,20452.6747928173,335763.542955545,87127.6747758576,20335.3791637279,11557.6224807878,581043.085041196,289765.970185467,9645.30285705751,480514.44398709,108946.179766123,35424.3254546651,27209.7663727572,40152.514631698,637189.404654198,48571.649695725,43776.3753453608,86026.832888267,118333.456930805,52285.9637150038,28402.2340503001,68303.7019278035,0,10161.2176230903,101251.65216132,1139044.09737952,30683.6744716854,73981.3478043308,57251.633868149,82384.9136473133,63615.8359929046,108059.651612395,108565.48058881,1043469.46843518,9644.80399651277,27331.0711971202,111771.429437381,87112.4996108815,74237.8027787154,25518.2742960797,70640.6268777769,50117.3682581823,451475.249425932,29409.8469779234,42264.5777791245,91693.7133914382,65117.601819694,48629.7448180047,149378.460995812,58129.420562975,46954.609217716,58282.2794186381,75619.8506110741,50097.4426178935,110136.93943573,204624.891089791,25305.5823905343,355025.459266721,31456.0789042525,2139289.29036351,317700.854560494,834.369231467297
497414.12378897,80317.9075386559,209284.227378717,86252.3760260908,193638.531749251,334130.544609798,83717.0995720693,111316.965904277,193716.792473092,28195.2818168003,95519.9827034417,1125078.55093811,133083.896936863,249577.502996792,417011.617304985,30881.9410803108,851102.095005294,29581.0801864496,119664.512750031,343434.796899573,314432.679641577,189236.825861098,90202.1927667418,95377.3989464761,79834.3468221445,121280.750635308,116074.577589509,116535.823317845,118260.199244049,78877.6703228664,632898.451785891,222548.470131981,300901.867196666,99265.5855593954,33369.9842464173,158080.394287217,112651.663842409,80024.5184383696,1039912.68466613,12029.6196578375,325660.038699452,97262.3470218516,10187.4827280785,20755.8392014092,574094.269216832,284403.897215821,14617.0693004315,471482.201889784,119060.097393168,45341.0528047126,36998.0054818421,50123.5986283205,630170.939744537,51515.6820647021,49399.3193544323,96115.5102386814,108234.019545413,61864.6016261878,36294.1830314689,78360.0148561995,10161.2176230903,0,111388.9077052,1131738.86542304,40534.738998646,84062.038521538,47254.7945530512,92527.9847286498,57151.7625696827,118173.187553603,118679.240944557,1036365.2830373,17094.1672292828,37473.0138514215,121886.520993828,89199.8202123899,84318.830528161,15442.2537193234,80725.0826959878,40455.212537982,444115.534874911,26141.5434408742,33389.0600843126,81609.7822667127,71094.9192243898,58345.8524171582,139262.633382264,48140.1055869955,56968.6272720077,68427.9996968632,85708.6111123244,60244.6941779055,100040.264257444,194602.941543085,15345.6180820304,348607.836646131,21363.7703888051,2132380.61915156,310847.639277227,9545.02493614314
569930.079668621,32622.0199376953,296992.594840375,42061.8179250012,286852.757810341,425307.774731524,190359.699762719,8456.93205858434,299339.526426846,138524.525318547,18277.363264062,1214572.65004446,244345.890609251,328641.052314836,499307.99170542,87694.3895416567,933064.808619197,81829.4763614201,202591.434000162,437905.985316113,383163.269231535,275424.339452415,136809.759385432,156081.423701281,33092.1829649444,12742.3124164882,9478.66636785438,9700.77208886208,198985.815806604,45015.8899186185,707097.40329709,311825.148263886,411759.95111934,15116.998039187,78051.9437332801,264955.988057206,2008.03836955329,44042.8409945948,1121398.90028437,120190.555599786,436800.07566149,14135.337235685,121576.038685802,92026.4377843555,655050.70811697,354972.834673005,100852.91632876,572793.710393146,11180.5380922156,67354.7096913902,75830.775199663,62556.9190967962,711447.802879549,103435.183995085,89190.1812850158,17753.7824540487,219447.127170262,55620.0008911632,83664.9496398958,34765.4693664588,101251.65216132,111388.9077052,0,1214262.02936989,72220.7697925628,28982.7584934743,158109.235498457,18888.2034740379,152118.684892408,10615.4729169835,10932.5139317509,1117016.57678479,96966.199080956,73920.6750579574,13220.9732820908,123312.549957604,28735.8941436347,126761.506913836,32244.1550244407,150144.508177665,530059.627151028,118161.833563087,140653.032380946,192744.035556549,85993.9630899484,57134.0260737927,250535.126113199,158992.221257677,55694.2498495195,42982.7192646878,27421.5416126213,51164.772854991,211233.320879032,305175.748492978,126430.769068103,427129.768059353,132699.660361129,2209678.9289952,394020.135889653,101912.566379375
