"synthesized12","010502088801503167","010202088800802063","010502088800201004","010502088800712138","synthesized15","010502088800712073","010502088800712100","010502088801503021","synthesized29","010502088800201099","010502088800712002","010502088800712054","010202088800802033","010502088801503112","010502088800712064","010202088800802048","synthesized22","synthesized23","010502088801503130","010202088800802002","010502088801503015","010102088801403136","010102088801403001","synthesized38","010202088800802120","010502088800201078","synthesized1","synthesized14","010202088800802078","synthesized2","010502088801503076","010202088800802017","010102088801403036","synthesized9","010502088800201027","010502088800712035","010202088800802028","synthesized6","synthesized40","synthesized10","synthesized35","010202088800802108","synthesized5","010502088801503026","synthesized20","010102088801403106","010102088801403016","synthesized4","synthesized25","synthesized30","synthesized27","synthesized13","010502088800201205","010502088801503002","010502088800712082","synthesized41","synthesized28","synthesized36","010502088800201120","synthesized18","010202088800802124","010502088800201022","010102088801403061","010502088800201057","010502088800712091","synthesized11","010502088801503094","010102088801403091","synthesized21","synthesized8","010102088801403026","010102088801403121","010102088801403031","synthesized3","010502088800201163","010502088800712110","synthesized39","synthesized24","synthesized26","synthesized31","010502088800712020","synthesized16","synthesized19","synthesized37","010502088800201142","010502088801503040","010502088800201184","010502088801503058","synthesized33","synthesized32","010502088801503148","010102088801403046","synthesized7","010202088800802139","synthesized34","010502088800712040","synthesized17","010102088801403011","010502088800201041"
52485.7696569461,802344.641424762,65725.2444886053,54023.3595752315,71570.2582493352,83358.8001985706,73437.7128028202,6203.11891814702,619925.004637188,157442.517165133,317276.459697535,76241.8530473505,542124.108089624,188765.979318674,239641.454656246,93674.5271203867,45854.0862979288,22336.9141459382,94804.6538261561,23823.7824699424,65393.1352334715,53997.995379559,45536.6540453699,69958.7864765816,302249.162634853,85844.123376812,75248.5870419628,62358.9730737507,131382.888253806,4370065.96817146,101450.271416127,269265.918612099,39113.568891249,247838.173813883,122163.103718679,57112.2935599622,75099.4819061719,64890.2227047392,99810.0128035655,102861.434041452,14989.495538079,48722.1861703583,68995.3607971176,350243.302151427,44083.7522206346,34926.2872494571,0,811724.077917902,72295.9898336483,50642.9246388587,78934.965287882,195320.408078145,15417.0477950674,83308.1138553663,65734.4251870496,58923.9421384812,27765.8418422431,308126.653180327,90630.8237251768,355077.14998441,22032.9251324219,106810.973617612,65424.4471390576,31442.2425012615,104979.278480014,25729.544480223,51500.3713983725,1260905.50549545,213240.59923416,48368.9869600738,73106.5088490856,82224.5817135292,86624.3198821868,225500.998934631,71552.06116237,107189.711201108,137122.087496817,17421.4341418701,121726.096077749,104005.167867553,60939.4644149964,102251.545155318,61826.0749011299,60129.1949550701,67358.9123281809,1079867.20220418,554953.523233724,44301.5451279295,55734.6195501259,534359.285018472,20925.8880482233,85162.384645209,310248.725853632,232316.576928654,81704.5691192626,132876.101630549,104765.262653257,200256.978667054,78164.8526016598,59714.5128364836
828440.798474714,235564.77686283,826734.258444339,849083.378740984,821753.000315857,891640.666921327,884364.066624662,808352.434245412,218486.829892678,763409.954117853,509955.172397662,817538.722365077,269843.188212294,725500.550171678,584267.304704074,901413.590652946,841628.792349399,810563.953628966,904632.881253777,791189.499033618,871801.774278296,849264.985368776,846810.617023405,823303.073857576,550054.190003297,896832.164664478,818407.980077661,872598.703876104,682020.118326835,3558702.47092938,779398.619886816,639549.305561656,831898.259958254,568172.539629901,775177.738589809,754869.874451852,883541.352750126,876283.299713718,908857.533262039,911399.027421435,825613.739355237,860236.527376911,791244.746197935,469177.150481985,853035.738767983,806570.958354512,811724.077917902,0,883412.378193425,762150.040229407,815245.229639017,617747.367125175,827123.403446758,894551.303288702,875869.897919597,867527.543776814,833358.779328891,515853.890473691,786017.927733596,457157.657536053,833602.263679093,776018.283520975,815260.075074823,842969.963151013,913147.845056421,808301.834434452,815402.362726214,473731.787788736,598649.311384537,763999.933440885,881969.348647572,812547.971401233,895649.287465241,687731.671326787,821770.100085071,784982.97316045,685180.906309925,826685.150283846,784835.867375363,912345.972742095,833427.056827596,797716.556927237,871871.454322361,869441.37169365,878701.33110161,272813.252712911,334254.736549141,853507.843668589,824597.025552842,369834.961322448,827692.559864508,894440.776294324,501542.917812409,702362.015829806,893028.903825482,691331.910708519,795988.060501407,617313.28877348,815894.755880564,835146.782894413
82372.1629473972,873821.217879325,94955.2157763881,60873.9006022779,103660.556826547,17050.9097838097,1775.13096488994,75222.3213324759,692216.117426049,204307.213087527,389208.797024373,110470.50927052,613975.356378233,242446.722393645,311434.712284441,25703.4667689016,61984.9074158297,74167.2778018905,23376.5279233601,94771.8179441818,20795.1654391835,60593.4235817208,54095.6359770692,101176.190800667,372161.916030733,13565.8120756734,109061.16166324,26147.5585737671,201830.046869265,4441943.75807603,151001.958201063,331254.402314749,68021.9294013694,320122.634090921,169713.714109176,128587.058375888,13157.3515392165,18001.9040970571,29068.6398174101,32535.072172937,57907.8544220223,27246.1090009603,120716.841231581,422522.446699687,31056.418399786,89228.6677774311,72295.9898336483,883412.378193425,0,121276.281198221,114202.141498209,266128.553287453,57071.5317375476,11155.8707619968,9200.43640934948,33411.7285358457,50802.527810201,380192.915525726,139486.567580334,426448.249162411,50286.9196536332,156722.656076486,103216.863031083,40884.9973217216,34938.6913647057,83264.4253399249,92677.6668540486,1333195.20424144,285257.630856251,120656.450537558,11477.7851743052,118614.984528665,17539.1635238891,283423.403321305,103633.048915906,153251.756977342,208209.977617423,56727.4094682523,165565.48941202,33831.4130805558,85102.9351923296,143352.440666194,27182.5842862474,30638.2878682568,17834.6355662039,1151937.13857633,626159.102324198,30460.3091340193,88398.8622813207,604854.030034793,55914.6723470617,15804.0582157036,382128.101240587,286809.621605349,9716.54206202152,203524.178231053,146291.595218534,272402.403934142,113145.179271248,82400.1308862306
88497.9489287568,758080.760188859,97028.0478240352,99480.3957973196,98999.8069814745,130058.315201759,122216.325976807,46578.0663731329,572556.315708059,155170.232696219,272454.957929566,100629.691422081,492784.008607925,176264.931442225,195808.132365152,140101.733143174,90941.8306924253,49719.6097778832,142675.378273957,36369.2395890065,110581.962840328,99546.849801909,93079.160344147,98513.2655148054,262713.309687489,134688.861454979,100254.283997355,112988.061991385,80869.6488886159,4320728.28165628,104705.087069719,242883.686669488,81891.8680538655,201114.364101352,123703.555219791,8680.04742357756,121844.037391703,115406.282209731,147145.219093332,149875.71972922,63660.5560765816,99225.6160904305,79539.0999099049,303329.29060177,90991.1057675803,62351.4569737377,50642.9246388587,762150.040229407,121276.281198221,0,101704.034199755,145001.115902096,65796.7783134313,132423.120826233,113766.733644937,109289.322782029,71494.6145047158,262773.35992802,97326.1897691808,305181.27407652,71903.4105849511,108504.781369754,90794.405565915,81140.1848190699,151769.774154294,57933.8095403893,80315.0688024542,1213422.60240639,164381.271676299,17738.5183844065,120145.533133681,103142.743028033,133868.114394274,205855.721474014,98994.1055940175,113038.977112906,97999.3699907816,64563.2381550389,127202.762332976,150900.461994813,96899.3205647177,114047.233139702,112433.657341339,110645.898993304,117886.704710683,1030914.11423843,511603.243322308,91431.0741579076,88672.3354733692,492561.118789539,65600.9905579367,132584.53866295,261000.015303807,216538.862820439,130915.191009669,95454.6509117486,115629.953055181,155120.092256647,101385.134029137,96879.599654946
32620.9132163736,782920.896757679,19275.8051422141,53604.8007847936,10578.9580555174,130950.658728257,115962.652192063,83721.4386075368,612994.507202836,90242.2154617433,307376.785271938,3759.60690419192,546183.779230748,129951.712220691,231142.409208737,139838.572240651,52581.8236619189,101229.326355592,135718.832979,70025.425302236,121515.836476573,53883.5376951799,60387.7755378713,13091.9063145211,279076.939807831,124544.934949008,5155.80739338724,89125.1748951397,162600.227705969,4368347.44207865,40631.772627193,223388.869545862,49185.0359425597,247880.933215879,56499.1313820487,101396.555101638,124613.486150008,97023.0807586021,141730.162389646,145332.823827184,85797.5513203463,88900.29449288,26761.4904530083,346322.061350336,103389.319945255,44864.4813760441,78934.965287882,815245.229639017,114202.141498209,101704.034199755,0,217737.801825105,80529.6827265857,121255.498609524,113783.439898395,81571.0690216855,98971.9717044312,300305.141604691,30737.7067339568,366532.37012432,84433.1972714242,45892.441641791,13571.0483231607,88258.143261873,147806.374983076,53606.1179570321,27577.8689306919,1251322.51138312,224573.859690705,85650.4766449379,122262.224162341,4484.64873181317,131685.030769646,172741.776830795,10606.4161124959,40239.1541252394,131524.356363681,89249.3242279824,51464.3474911424,146672.555128918,29227.9920357638,29213.1449597392,88045.1626372753,84428.3188835762,98149.3332468268,1078207.02872234,535072.002614436,102949.375154863,26846.4939087841,510562.383006404,93990.5482581029,129968.68397024,318590.066991534,174063.036038177,119553.870159867,124999.670611486,32159.7533556753,199006.462450493,1125.02698517746,31922.8150482339
220935.059889787,626590.843127334,223375.812791934,238355.084064272,220928.896534717,273913.529980013,267008.348662148,191528.143105367,433376.48529114,211093.060360005,149462.916893116,218814.227155205,348977.066499667,199555.199446781,91520.7459050652,283667.067218145,230209.015263589,192846.603806836,286988.545260874,176574.204721209,254057.533179988,238489.1351438,234177.785511244,221750.861372884,165164.446575017,279450.429486761,219235.884491057,257313.202950802,64338.0582132287,4176449.63402869,193440.869184934,201850.482501951,220461.676681453,77180.2350635871,200379.924612125,138213.654607599,265836.201710887,260208.350285702,291140.101835083,293659.02242829,208657.309382001,244039.856971242,191065.601132754,169238.39721147,235501.877992358,196098.762902491,195320.408078145,617747.367125175,266128.553287453,145001.115902096,217737.801825105,0,210640.802287246,277278.920629462,258366.633935799,252982.387441758,215760.416288904,138116.484686926,194867.504357066,160591.584480531,216874.093402126,192812.144364545,213055.760133537,226137.498405496,295401.497844356,195810.326365287,208933.463772067,1072816.61312365,33035.7840177118,149109.289833925,264294.72333966,216543.049777898,277953.170730726,197957.858300668,220937.827522545,201823.452848503,95106.363746231,209496.901212733,209259.714699301,294601.490100797,227644.546041331,211434.261339864,256684.976462306,254602.577929503,262677.394148595,887437.923812368,385228.100138585,236000.196673458,218482.131243403,371679.673772322,210249.018485584,276765.897832588,118569.211855032,217033.804846928,275802.764974331,101654.787101415,211013.23802696,61830.099414505,218037.467761126,228729.879765215
50282.3133464334,817115.412487557,64637.6443517243,45135.6942299126,71786.2339157081,68790.7797096356,58263.5548581932,19411.5470696751,635168.52624762,164176.289265635,332242.960687367,77384.9335052578,557521.852792423,197674.096175846,254527.595820899,79121.7399858168,38020.8287406658,27921.9408437977,79805.4202473809,37961.6207301344,51696.9460564238,45051.667160288,35355.6735333723,69790.2972219576,316383.758324079,70625.4982500851,76206.831212134,47500.064225376,146633.858206759,4385461.24671188,108207.631982518,280845.707955187,34200.9212235546,263068.914800756,128669.696789134,72457.4222882863,60593.2325947702,49624.5924790496,84945.4536461623,88078.8187416219,5884.71010443494,33431.6810090278,75610.1432683341,365462.932844015,30193.6379702827,40510.8081559639,15417.0477950674,827123.403446758,57071.5317375476,65796.7783134313,80529.6827265857,210640.802287246,0,68029.8159536902,50848.0246536757,44699.6533780334,18580.7970122065,323170.827229496,96921.7885599113,370463.716703264,6935.41368308341,113783.358530537,67051.4025933134,16209.8204129823,90247.4891443148,31935.8170807133,53213.9603382382,1276143.63123599,228632.341703191,63627.7092881504,58509.7937784747,84320.4315405996,71847.6620345426,235787.752882192,71764.0344401241,112978.335241409,151641.700711226,9002.21165351701,127130.880287193,89253.0663879537,57888.2249285797,106434.343403003,47030.6313848132,45641.8066778813,52093.6432175181,1095247.78356783,569605.38775071,30248.4407926492,54855.9088741635,548743.032563588,13634.8018920811,70345.0738370453,325645.477337388,241644.865876861,66404.8641764311,147192.573961506,109139.977419772,215348.55303539,79630.5938689283,56077.9232472575
90125.0079490346,884433.307053492,101996.330184917,67658.6726607554,110681.527065348,15820.1883067241,10389.2231756478,86328.3376312735,703187.852560809,211495.074901999,399994.609290197,117512.390030961,625102.371439748,250366.557708088,322187.038724776,20186.2281954984,69849.1839478306,85228.6543005728,14469.8104182734,105575.046600418,28931.3364996609,67372.021909032,62021.9325919408,108192.124418078,382451.911769678,3307.44750079156,116100.053482685,32131.1296272339,212977.947634044,4453071.75730152,159033.384814814,340192.68078016,76688.2966233969,331089.522562212,177288.119719683,139713.552345595,17624.0905404109,24366.5787283218,20479.7002701192,24081.8631886063,69007.5930875323,37036.8874968848,129433.458383571,433479.945607454,42101.7338955025,98898.4635628978,83308.1138553663,894551.303288702,11155.8707619968,132423.120826233,121255.498609524,277278.920629462,68029.8159536902,0,19563.9903903057,39712.5041241594,61889.5547918926,391029.159819803,147588.383692529,437595.164702048,61296.4011300995,164731.168383039,110894.712726872,51885.3713962334,26575.2394059135,93340.127623542,101083.471906435,1344162.08894017,296361.567456149,131645.122201613,17375.3591565618,125677.630842089,13216.5965617318,291826.523791866,110653.915352358,160831.323342924,218830.120875978,67867.7340755045,172712.397508636,25421.5034317965,92046.6298341896,150468.150932546,33227.0176070797,36828.2171404746,23107.5929999383,1163039.37334228,636707.175430319,41534.091237974,96123.0597608473,615224.64339704,67059.4971048367,11900.0028253877,393250.351755888,294692.959103038,1804.46300899204,214063.814280262,153411.364225322,283283.906251168,120196.688284767,89333.3852154223
81421.8221864955,867955.665497501,94695.2222197607,61372.2988575247,103348.419554363,18456.5134763395,9297.46177992083,68209.0532461618,685462.926120814,203427.389940976,383002.397701106,110087.204861488,606548.103970987,240678.327080034,305332.305030156,28640.4890354326,61204.0784014504,65898.6362897659,29102.5471979586,88797.1308439857,12625.0877224431,61100.7706671764,53415.0460314657,100892.488091136,366982.08531502,21258.3008651796,108691.852431783,29124.7647190933,194041.377682468,4434482.3550867,149291.100207287,328141.393408098,66091.7680826557,313431.976501484,168480.937906047,121279.836369532,10973.011393444,21706.148100047,34103.086696747,37243.4646655043,50992.1941683279,24963.6577587975,118259.157272007,415841.496156192,22868.8255015095,85567.1499347306,65734.4251870496,875869.897919597,9200.43640934948,113766.733644937,113783.439898395,258366.633935799,50848.0246536757,19563.9903903057,0,35480.3353440535,42661.5621844404,373860.360993528,137731.742141902,418809.064598919,43933.0388976348,155021.01494467,102162.813963726,34722.2548430757,39452.1750538206,78941.3452718683,90807.5480604445,1326439.81564448,278018.857244093,114033.226771805,8622.79149274776,118157.304817707,21056.9783816235,281029.150233314,103321.235009709,152064.616540041,202466.686067115,49461.4506289805,164822.150916131,38431.9978631522,85042.7074821787,142720.827675791,30004.9966642802,33008.379319618,22560.1855640094,1144651.72255407,620443.355907782,22380.3808425274,87413.4322942089,599482.086632934,48179.562635187,19506.9649915458,374757.502174733,285034.043002592,18414.0327017699,197960.471678671,145643.237077016,265982.684039466,112736.277062598,82385.984736426
50740.2092727437,850640.568131316,62306.9729830224,27966.694897568,71003.8707226655,50428.7455628358,35183.2288467735,63766.2384712505,672594.796014333,171812.74417689,367853.296973607,77834.0528810291,597713.421850799,210847.99525328,289962.726477125,58621.928050988,30838.3538542355,70741.7457407411,54161.708787324,76590.2001772214,46455.9568537243,27707.2341448689,23369.7903237919,68496.7577329567,347351.489692196,43011.1577632401,76415.7298719362,7635.90937279044,189559.334783671,4425154.60657362,119651.0979829,301575.845530858,38861.981716935,301023.233824893,137668.593168716,115148.784422328,45316.1790228233,15690.070084897,60171.9428677242,63774.0509899358,48751.933385837,16510.0257492583,90925.078561064,403015.308949783,38144.2532992213,63250.939214442,58923.9421384812,867527.543776814,33411.7285358457,109289.322782029,81571.0690216855,252982.387441758,44699.6533780334,39712.5041241594,35480.3353440535,0,50446.8802537845,359360.121203616,108279.930539318,411765.44014994,40286.6901789953,125324.882092439,71386.9102427006,33506.1455376033,66239.2214709289,59710.9385906048,62342.1901287045,1313266.11401129,268984.482177566,104030.912559968,43101.4452584774,86004.5477365431,50550.2873376467,252622.300519727,70976.2977423119,121214.134402728,186116.537732057,49694.6489509013,133034.899954105,65113.5970196338,52392.259859809,110783.289415798,6487.34222283497,3209.44735765197,16617.2365387063,1134546.63089972,602643.726396604,37303.505515702,56712.8883504436,580259.525341048,51773.9376129914,48865.8979047273,366077.460120029,255148.510480822,38003.4339176257,180836.32700089,113730.704090776,252405.873744848,80506.9770801371,49659.2338013671
68137.9476095161,828033.485798811,82627.5065220412,59426.5540788161,90030.4143044469,58568.4084646495,51517.5670603094,28026.1834812324,643890.538563448,182542.40792705,342581.104457676,95771.029782934,564136.905317893,215420.724458439,265249.385477153,68654.862948269,53566.9678620743,23398.2933206266,71281.6863530408,51406.8552543817,39294.8844511075,59283.1798731152,49056.3475866349,87967.2312652057,329112.973411194,63865.9749877102,94568.6154492251,50468.4157535922,151438.543799326,4392013.57807528,126518.070224038,296984.384985597,51562.0164627135,272119.510263835,147051.854616199,79296.6451068569,50349.514379585,49526.9007457831,75658.66213941,78385.6965041821,14155.3768061239,35026.4485327612,93882.3031754661,374469.405260987,19816.8321554842,58778.8332005849,27765.8418422431,833358.779328891,50802.527810201,71494.6145047158,98971.9717044312,215760.416288904,18580.7970122065,61889.5547918926,42661.5621844404,50446.8802537845,0,333184.584050543,115302.733268454,376254.129912485,15090.3659388629,132055.756154791,85537.6050201765,17185.3430729703,80294.744435422,49934.0073178174,71751.2035279165,1284809.43793237,235875.700284405,73672.6788121953,48669.0577753811,102811.741057032,62386.7321255068,252856.809073112,90007.5844414673,131453.720512856,163658.309301028,10834.6986567069,145657.65291369,79417.649970466,75311.9582083192,125013.786833435,50391.2505219224,50330.8785504134,51950.0928301848,1102353.23179985,580942.230253812,20361.5411543479,72992.5040165323,560824.1886517,6893.15338393106,61128.5875598532,332426.948358715,259227.177973376,60516.2226683091,159690.014851407,127716.393374911,225273.908424024,98058.5300573003,73305.2030401157
316148.312983982,495397.604139285,312944.342642756,338060.304004103,307378.678890925,391280.75426836,381419.314786773,305925.855573939,313577.23867788,250178.908283751,11561.2214661628,302784.955584387,248732.060693003,216174.412377271,69619.7344774604,401540.464616923,331243.659478834,312426.73324266,402925.760384807,285457.290017069,372466.707869504,338267.045126967,337236.838455639,309081.627095964,60540.7260709084,393717.811741117,303729.211924929,365268.245161626,191652.826818066,4068351.68560363,263657.766678578,152443.036936134,321772.358234558,63196.2842857066,259475.613615686,254452.795157477,383000.897156925,370136.878474365,407918.618835172,410923.960779873,322922.042342603,354716.730353469,277298.983191922,47244.5039165817,351822.530317313,296501.692933708,308126.653180327,515853.890473691,380192.915525726,262773.35992802,300305.141604691,138116.484686926,323170.827229496,391029.159819803,373860.360993528,359360.121203616,333184.584050543,0,270604.893215552,98981.9569527262,330026.895490231,260194.966611975,301353.083885098,339380.295163952,412993.587860809,299707.243304585,302959.26640205,953926.160676545,106648.975080622,259882.553126364,381090.624744925,297406.5335905,394697.031534971,186064.133146425,307397.413520756,269137.083128651,173320.390431342,324712.926958796,269170.171468843,412044.017174962,320317.421499044,281900.209690083,364420.620556646,361586.083295985,372403.888145526,777951.993404638,250012.292871118,352128.681460395,311797.871462694,234224.803675588,326766.293049004,393262.022408403,64172.9223018308,204445.302139312,389365.219940358,178863.236752555,280146.771996017,107924.705754252,301006.848196028,322246.913126544
57541.2106133476,752189.622698319,47658.5608431031,80806.9206027023,39897.6779776085,155671.453142364,141199.604214639,94065.0055115557,582851.911844174,67256.9063732019,277438.345569302,33889.2672688453,517303.235949213,102985.938635939,201751.26560679,165131.635061161,77739.7276105092,111491.482397324,161958.466714492,74115.2054074843,143806.212470477,81082.417313325,85584.6553720083,42153.4535142843,248387.729561501,150855.618492789,35102.6525838027,115745.755010434,144426.277110762,4338246.78422796,11564.7477619963,193912.868280469,71657.3219230617,219583.658208032,31757.0903175126,94412.5303121171,148678.211943856,123239.991699793,167935.974153577,171519.488450111,101249.29426067,112876.866343582,21636.7569626479,316893.955017775,123896.296846762,56542.7960784529,90630.8237251768,786017.927733596,139486.567580334,97326.1897691808,30737.7067339568,194867.504357066,96921.7885599113,147588.383692529,137731.742141902,108279.930539318,115302.733268454,270604.893215552,0,339398.560894751,102269.213706536,17292.8676296115,37103.4747463789,108142.058650881,173978.83577054,65562.4186643757,46930.0296292128,1220833.53444965,198783.960206524,79686.7424736534,146320.530609035,27232.782265926,156975.503059827,144346.165899901,39922.5382203999,16740.7977938912,104628.869304504,104695.763756244,31474.3737448793,172852.316293449,57249.0483632487,17898.1901996154,114675.94524187,111105.638345811,124674.051592332,1048313.11174184,504352.942652958,123608.874448154,51608.0314515978,479832.496982061,109301.165526761,155260.231431728,291160.217179727,147355.043917016,145840.954604425,97905.2691714101,18774.7613304342,171103.426733419,31614.9002182467,59824.4979070921
375565.955934697,480975.459571431,375638.611846917,394945.650216719,371696.350454417,434489.612872214,427368.690554025,351540.599042284,279089.933187981,333020.963170898,103107.037704499,368333.321105661,188740.668197617,304487.747367219,146448.915163777,444257.175774691,387149.608957566,353413.915443327,447514.88850122,335191.531037298,414645.496736261,395106.401005289,391826.779655772,372951.810102206,159028.805066429,439827.542096827,369021.825917483,416514.590672943,224869.477368255,4015859.03125045,334782.927072165,250746.375548045,377363.289987636,121902.052126852,335226.629621791,298055.805511389,426398.385225599,419850.641995302,451709.542905836,454243.006506793,368760.177081076,403733.422713889,340980.558638797,70275.7515649194,395958.487083491,352285.533321517,355077.14998441,457157.657536053,426448.249162411,305181.27407652,366532.37012432,160591.584480531,370463.716703264,437595.164702048,418809.064598919,411765.44014994,376254.129912485,98981.9569527262,339398.560894751,0,376848.394166495,332459.268840617,364516.917761613,386180.234409417,455991.377922982,353208.110884807,362847.921610297,914602.028393803,143293.38270099,307808.926230924,424838.375109022,364440.591832031,438510.185448923,279919.291561927,371710.125837389,341752.819596079,235065.333796298,369739.438753984,344938.047054491,455188.814669325,381343.220071812,353516.890110937,415831.182168628,413550.658698661,422295.025100675,727117.71467867,255490.648235562,396442.219202052,372283.840468537,253333.272089454,370646.175917179,437309.467506291,48596.1498669832,299136.962142268,436093.315486217,241676.572120117,352312.521735658,168583.326424595,367041.005622767,382802.40042252
53187.4945831921,824029.155955785,67709.9431020509,44850.0740990439,75267.0014174292,61855.5881286203,51445.7428781887,25397.0721416154,641935.058292225,169484.855794393,339119.983270927,81151.8564155977,564042.852977524,203588.654734962,261420.231510267,72186.5235481565,38620.4025792148,30588.4373490316,72920.4781723141,44890.4608697571,44885.8683137242,44726.6152023214,34603.5484577254,73152.7715562403,323314.588607099,63844.3112444793,79918.7625381647,42270.6976952219,152765.123060098,4392001.128743,113649.987313821,287397.206906382,36518.8313174549,269841.552104564,133976.711212486,78793.4007645416,53659.6351966401,43684.0393882533,78032.8435792515,81155.8131700146,8633.49135420318,27574.7504783486,81162.799560439,372242.850262135,23408.5291695498,46218.363000646,22032.9251324219,833602.263679093,50286.9196536332,71903.4105849511,84433.1972714242,216874.093402126,6935.41368308341,61296.4011300995,43933.0388976348,40286.6901789953,15090.3659388629,330026.895490231,102269.213706536,376848.394166495,0,119271.38159117,71112.0198124722,9413.6538490236,83319.2554085088,37994.4906883051,57520.185129009,1282913.81960112,235193.883628281,70375.2552942128,51574.5855248574,88369.3204733571,64921.3952291051,242047.130591874,75243.544792924,118110.85906985,158571.377212697,9536.30032364039,132094.81254595,82327.1765375506,60250.399391258,111072.691333265,41903.8507320873,40895.4461221282,46168.9658827668,1101847.32617213,576530.394014119,23418.9189805322,58181.4747253928,555678.199856182,12668.5151714074,63424.0705666523,332166.934461985,247648.671192119,59690.2249356086,154127.658664687,113829.668776633,222186.338378769,83496.7325527804,58222.8503576507
74621.1377488992,738400.342958298,64024.7572773246,97696.40490694,55845.4767002877,172945.002637178,158439.880317057,109933.277877984,571277.10512708,50640.0896646831,266547.226633123,49387.9202324939,507930.509896633,85726.5291326479,192105.304078437,182379.718019597,94897.987852612,127134.308066011,179122.15343016,88902.766503513,161072.938429564,97973.5901117117,102760.59116868,58225.4772252893,235209.369231251,168003.267670881,50712.7371822544,132816.258500513,146741.524644764,4326581.70875827,5730.1484045628,177555.855473509,88941.5939508729,211545.345853299,15680.5097825751,104518.745511146,165967.695756963,140373.654240925,185106.871493277,188694.393141377,117955.247119546,130158.065796191,38181.175647244,306884.737807678,141081.321017301,73292.2954049021,106810.973617612,776018.283520975,156722.656076486,108504.781369754,45892.441641791,192812.144364545,113783.358530537,164731.168383039,155021.01494467,125324.882092439,132055.756154791,260194.966611975,17292.8676296115,332459.268840617,119271.38159117,0,53973.3825442432,125311.921185863,191156.487172643,82166.492214621,64216.2091011567,1208273.37052611,193868.906368033,90783.9023466818,163609.711469301,41832.4224023551,174220.368771518,127417.573897821,55871.7122533692,9307.72403569489,99620.2102847355,121378.30470653,19302.7159953713,190028.641121986,73815.3492044284,21714.6302776218,131743.311221831,128160.240656379,141769.983717252,1037147.10122856,490788.679400771,140805.492670094,68645.7311110629,465721.326293183,125934.235348901,172504.217953493,283989.27071414,130095.015375403,162988.146395217,92808.6408643301,20046.3010837672,163882.309748875,46877.8093005025,76446.3482505114
20850.5875576296,786855.703928982,11621.5440000198,43736.8778879732,8384.84904234038,119720.016723097,104956.465230808,70283.6238721081,614628.962640099,101266.891990199,308823.302540615,10881.360936542,545836.844588812,139480.582807256,231874.637647066,128909.766038297,41232.9627618823,87738.5531594883,125321.338027179,57667.865805204,109304.541669439,44010.4737880066,49127.2717677559,8742.47438732565,282752.404656467,114175.271700863,10032.6953040711,78893.4091678774,155840.953472875,4369703.869673,48327.8559050285,230979.090127916,36579.0348227624,247239.79114266,66499.1088777848,91258.5186163091,113072.026617635,86539.4507492742,131319.832948868,134915.347529483,72273.5532653452,77201.6024452689,24064.1576398397,346882.970503705,90622.7833248073,31736.5114795169,65424.4471390576,815260.075074823,103216.863031083,90794.405565915,13571.0483231607,213055.760133537,67051.4025933134,110894.712726872,102162.813963726,71386.9102427006,85537.6050201765,301353.083885098,37103.4747463789,364516.917761613,71112.0198124722,53973.3825442432,0,75290.8981896334,137384.213820014,40253.7537159281,14009.4350291938,1253773.65988959,221801.975007507,75551.8131824504,110712.168005792,17284.8754388428,120740.655681323,181365.424205719,8384.39456745167,50035.1471774727,130273.431800798,75731.7445259509,62703.1505393484,136252.525242722,20364.3407354945,40760.7562827727,77819.5894044633,74225.1215261406,87871.7703799195,1079244.86663295,538846.086718387,90218.2581296167,14836.1784789988,514981.613165724,80474.3896266741,119020.788827237,316922.142679984,183801.245310312,109161.364471167,123991.358392444,43648.1825544837,198144.400296795,12758.0627670275,22837.5667709766
56071.433608112,833282.35665562,70553.6252696519,43694.0209027802,78582.3512705836,52833.0628931549,42060.5289295961,34677.6181854369,651339.345286147,175128.467874488,348448.979620056,84811.0411509582,573425.833559202,210225.322541586,270725.002533098,63150.9207172933,38942.5801115939,37728.9766652284,63611.0732612789,54106.1026780211,36729.3397596295,43521.775981021,33318.0878665252,76327.0713769844,332321.837750825,54444.0956422337,83511.4754536707,34335.2660684946,161980.797789332,4401388.23930587,119633.54766082,295243.267123635,39204.7673420765,279243.606306334,139686.478918014,88128.7215788818,44710.7728659028,34869.1436293875,68793.4814875964,71961.1709712872,17521.910599747,19080.833499788,87458.5515701586,381642.818361193,15806.7538097362,53062.8221345213,31442.2425012615,842969.963151013,40884.9973217216,81140.1848190699,88258.143261873,226137.498405496,16209.8204129823,51885.3713962334,34722.2548430757,33506.1455376033,17185.3430729703,339380.295163952,108142.058650881,386180.234409417,9413.6538490236,125311.921185863,75290.8981896334,0,74155.5140840893,45466.5266063639,62226.2890977045,1292317.2774694,244590.577140323,79781.0042238582,42564.2345753925,92372.2732273546,55751.1737664926,249302.473159607,78557.409396114,123588.278635574,167759.741194759,17248.9902188476,137265.963235918,73149.4561793868,62249.1797839589,115816.406727727,34108.7061168643,33636.5738669551,37352.9561412949,1111250.31422205,585739.801140144,15575.2703371917,61530.3652872477,564777.278856829,18451.8062058396,54226.3055478436,341551.471174698,254418.238143107,50277.7428201643,163246.200154981,118639.786137684,231555.559901641,87276.1400398649,59967.7714823963
